Date,Nodes,Channel,SNR,RSSI,Type,Hops,Data
"3/14, 10:35 PM","!dd2907ba","0","","","POSITION_APP","7 / 7","(37.093, -122.080) 363m asl"
"3/14, 10:35 PM","0xFC to !dd2907ba","","","","TRACEROUTE","",""
"3/14, 10:35 PM","!31376b12","3","","","encrypted","3 / 7",""
"3/14, 10:35 PM","GG01","0","","","POSITION_APP","2 / 5","(37.985, -120.403) 629m asl"
"3/14, 10:35 PM","SLD1","0","","","TELEMETRY_APP","2 / 7","4.3V 101%"
"3/14, 10:35 PM","0xFC to GG01","","","","TRACEROUTE","",""
"3/14, 10:36 PM","0xFC","0","","","TEXT_MESSAGE_APP","",""
"3/14, 10:36 PM","MFMP to 0xFC","0","","","TRACEROUTE_APP","2 / 5","0xFC -> MT -> enrr -> !2e20edbc -> HA0 -> enfm -> MFMP"
"3/14, 10:36 PM","STN1","0","","","TELEMETRY_APP","1 / 7","4.1V 93%"
"3/14, 10:36 PM","DOME","0","MQTT","","POSITION_APP","3 / 7","(38.286, -120.285) 1453m asl"
"3/14, 10:36 PM","0xFC to DOME","","","","TRACEROUTE","",""
"3/14, 10:36 PM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"3/14, 10:37 PM","!a9e00e2f","78","-11.75","-123","encrypted","0 / 3",""
"3/14, 10:37 PM","!da65b280","0","","","POSITION_APP","3 / 7","(37.932, -121.189) 14m asl"
"3/14, 10:37 PM","0xFC to !da65b280","","","","TRACEROUTE","",""
"3/14, 10:38 PM","A23G","0","MQTT","","TELEMETRY_APP","3 / 5","4.2V 98%"
"3/14, 10:38 PM","0xFC to A23G","","","","TRACEROUTE","",""
"3/14, 10:39 PM","TM1","0","","","TELEMETRY_APP","2 / 3","0.0V 101%"
"3/14, 10:39 PM","0xFC to TM1","","","","TRACEROUTE","",""
"3/14, 10:39 PM","GG01 to 0xFC","0","","","TRACEROUTE_APP","1 / 4","0xFC -> MT -> enfm -> GG01"
"3/14, 10:41 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/14, 10:41 PM","!da65b280","0","","","POSITION_APP","4 / 7",""
"3/14, 10:42 PM","!66deddf9","126","","","encrypted","4 / 7",""
"3/14, 10:42 PM","!a2e50b70","64","","","encrypted","5 / 7",""
"3/14, 10:42 PM","🦝","0","","","TELEMETRY_APP","4 / 5","0.0V 101%"
"3/14, 10:42 PM","BIC","0","","","POSITION_APP","3 / 3","(38.037, -121.661) -17m asl"
"3/14, 10:43 PM","!28d9bd25","0","","","POSITION_APP","7 / 7","(37.093, -122.080) 379m asl"
"3/14, 10:43 PM","RIPR to !34a5bb81","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/14, 10:43 PM","MT","0","7","-43","TELEMETRY_APP","0 / 7","4.2V 101%"
"3/14, 10:43 PM","STN1","0","","","TELEMETRY_APP","3 / 7",""
"3/14, 10:43 PM","!4373ad5","0","","","POSITION_APP","3 / 3","(37.631, -120.757) 37m asl"
"3/14, 10:44 PM","!69844b1c","0","","","STORE_FORWARD_APP","6 / 7",""
"3/14, 10:44 PM","MT","0","","","NODEINFO_APP","4 / 7",""
"3/14, 10:44 PM","enrr","0","-16.75","-128","NODEINFO_APP","0 / 7","ERSN Rocky Ridge"
"3/14, 10:44 PM","MT","0","6.5","-42","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/14, 10:45 PM","MYR1","0","","","POSITION_APP","",""
"3/14, 10:45 PM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.1V 91%"
"3/14, 10:45 PM","BIC","0","","","POSITION_APP","2 / 3","(38.037, -121.661) -17m asl"
"3/14, 10:46 PM","!31376b12","3","","","encrypted","2 / 7",""
"3/14, 10:46 PM","!ccaa4c08","1","","","encrypted","3 / 4",""
"3/14, 10:46 PM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/14, 10:46 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/14, 10:47 PM","🌋","0","","","TELEMETRY_APP","2 / 3",""
"3/14, 10:47 PM","WB6T to 🌋","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/14, 10:47 PM","!acaa96f0","0","","","POSITION_APP","6 / 7","(36.884, -119.774) 115m asl"
"3/14, 10:47 PM","GG01","0","","","NODEINFO_APP","3 / 5","GG_Repeater_01"
"3/14, 10:48 PM","c7ce","0","","","POSITION_APP","2 / 3",""
"3/14, 10:48 PM","0xFC to c7ce","","","","TRACEROUTE","",""
"3/14, 10:48 PM","🦝","0","","","TELEMETRY_APP","4 / 5",""
"3/14, 10:48 PM","0xFC to 🦝","","","","TRACEROUTE","",""
"3/14, 10:48 PM","6d5c","0","","","POSITION_APP","3 / 3","(37.723, -121.923) 119m asl"
"3/14, 10:49 PM","!da65b280","0","","","TELEMETRY_APP","2 / 7","4.2V 101%"
"3/14, 10:49 PM","Mfeb","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/14, 10:49 PM","0xFC to Mfeb","","","","TRACEROUTE","",""
"3/14, 10:50 PM","8998","0","","","POSITION_APP","7 / 7","(37.254, -121.888) 55m asl"
"3/14, 10:50 PM","0xFC to 8998","","","","TRACEROUTE","",""
"3/14, 10:51 PM","RIPR to !da65b280","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/14, 10:51 PM","STN1","0","","","TELEMETRY_APP","1 / 7","4.1V 93%"
"3/14, 10:51 PM","Pak1","0","","","POSITION_APP","2 / 3","(37.356, -120.560) 47m asl"
"3/14, 10:51 PM","0xFC to Pak1","","","","TRACEROUTE","",""
"3/14, 10:51 PM","WRWY","0","","","STORE_FORWARD_APP","4 / 7",""
"3/14, 10:52 PM","!922037cf","0","-17.25","-128","TELEMETRY_APP","","4.1V 101%"
"3/14, 10:52 PM","Pak1 to 0xFC","0","","","TRACEROUTE_APP","2 / 3","0xFC -> all -> enrr -> 🌋 -> Pak1"
"3/14, 10:52 PM","U951","0","MQTT","","POSITION_APP","5 / 7","(37.754, -122.413) 16m asl"
"3/14, 10:52 PM","0xFC to U951","","","","TRACEROUTE","",""
"3/14, 10:54 PM","MT","0","6","-44","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/14, 10:54 PM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.298) 691m asl"
"3/14, 10:54 PM","!a2e50b70","64","","","encrypted","5 / 7",""
"3/14, 10:55 PM","!28d9bd25","0","","","POSITION_APP","7 / 7",""
"3/14, 10:55 PM","0xFC to !28d9bd25","","","","TRACEROUTE","",""
"3/14, 10:55 PM","MT","0","","","TELEMETRY_APP","1 / 7",""
