Date,Nodes,Channel,SNR,RSSI,Type,Hops,Data
"3/12, 9:48 PM","a344","0","","","POSITION_APP","4 / 7",""
"3/12, 9:49 PM","🦝","0","","","TELEMETRY_APP","4 / 5","0.0V 101%"
"3/12, 9:49 PM","elxx","0","","","POSITION_APP","3 / 7","(37.985, -120.298) 691m asl"
"3/12, 9:49 PM","0xFC to elxx","","","","TRACEROUTE","",""
"3/12, 9:49 PM","!336032d8","0","","","TELEMETRY_APP","3 / 3","4.1V 100%"
"3/12, 9:49 PM","!5d3b08b4","0","","","POSITION_APP","5 / 7","(38.784, -123.037) 105m asl"
"3/12, 9:49 PM","!da5478f4","178","","","encrypted","7 / 7",""
"3/12, 9:49 PM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/12, 9:49 PM","!358bf55","229","","","encrypted","4 / 5",""
"3/12, 9:49 PM","!43b63f44","0","","","POSITION_APP","3 / 5","(37.754, -122.456) 189m asl"
"3/12, 9:50 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5","(36.329, -119.315) 330m asl"
"3/12, 9:50 PM","0xFC to !eb76ac6d","","","","TRACEROUTE","",""
"3/12, 9:50 PM","STN1","0","","","TELEMETRY_APP","2 / 7","4.1V 95%"
"3/12, 9:50 PM","STN1","0","","","TELEMETRY_APP","2 / 7",""
"3/12, 9:50 PM","!a2eb8e58","0","","","TELEMETRY_APP","2 / 4",""
"3/12, 9:51 PM","!39d307f7","178","","","encrypted","7 / 7",""
"3/12, 9:51 PM","37cf","0","-16.25","-127","TELEMETRY_APP","","4.1V 101%"
"3/12, 9:51 PM","📡","0","","","NODEINFO_APP","6 / 7","🥶Repeater"
"3/12, 9:51 PM","tree","0","","","POSITION_APP","3 / 3","(37.985, -120.403) 591m asl"
"3/12, 9:52 PM","0xFC to tree","","","","TRACEROUTE","",""
"3/12, 9:51 PM","Mfeb","0","","","TELEMETRY_APP","3 / 3","4.1V 96%"
"3/12, 9:52 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/12, 9:52 PM","0xFC to Mfeb","","","","TRACEROUTE","",""
"3/12, 9:52 PM","a276 to Mfeb","0","","","NODEINFO_APP","7 / 7","Meshtastic a276"
"3/12, 9:53 PM","0xFC to A23G","","","","TRACEROUTE","",""
"3/12, 9:53 PM","WB6T","0","","","POSITION_APP","2 / 3","(38.137, -121.285) 15m asl"
"3/12, 9:53 PM","0xFC to WB6T","","","","TRACEROUTE","",""
"3/12, 9:53 PM","!bb3980e5","0","","","POSITION_APP","","(37.670, -122.080) 83m asl"
"3/12, 9:53 PM","WB6T to !bb3980e5","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/12, 9:53 PM","MT","0","7","-45","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/12, 9:54 PM","STN1","0","","","NODEINFO_APP","2 / 7","Stockton Masonic Lodge K6ODS"
"3/12, 9:54 PM","!1446dad6","0","-16","-127","TELEMETRY_APP","","4.1V 95%"
"3/12, 9:54 PM","RIPR to !1446dad6","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/12, 9:54 PM","SLD1 to !1446dad6","0","","","NODEINFO_APP","3 / 7","SierraLD1"
"3/12, 9:54 PM","!49b54b64","223","","","encrypted","2 / 3",""
"3/12, 9:55 PM","P2NE","0","","","POSITION_APP","2 / 5","(38.235, -120.339) 1187m asl"
"3/12, 9:55 PM","0xFC to P2NE","","","","TRACEROUTE","",""
"3/12, 9:55 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/12, 9:56 PM","!24c4dfdf","0","","","POSITION_APP","7 / 7","(36.307, -119.144) 120m asl"
"3/12, 9:56 PM","0xFC to !24c4dfdf","","","","TRACEROUTE","",""
"3/12, 9:56 PM","U951","0","MQTT","","POSITION_APP","5 / 7","(37.754, -122.410) 20m asl"
"3/12, 9:56 PM","BIC","0","","","POSITION_APP","3 / 3","(38.037, -121.661) -6m asl"
"3/12, 9:56 PM","MFMQ","0","MQTT","","POSITION_APP","3 / 4","(38.142, -120.403) 1038m asl"
"3/12, 9:56 PM","0xFC to BIC","","","","TRACEROUTE","",""
"3/12, 9:56 PM","!49b54b64","223","","","encrypted","1 / 3",""
"3/12, 9:57 PM","0xFC to MFMQ","","","","TRACEROUTE","",""
"3/12, 9:57 PM","!39d307f7","178","","","encrypted","7 / 7",""
"3/12, 9:58 PM","HRWS","0","","","POSITION_APP","7 / 7","(38.778, -123.018) 103m asl"
"3/12, 9:58 PM","0xFC to HRWS","","","","TRACEROUTE","",""
"3/12, 9:58 PM","RIPR","0","","","TELEMETRY_APP","1 / 3","4.1V 93%"
"3/12, 9:59 PM","WB6T to !4b104ea2","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/12, 9:59 PM","0xFC to WB6T","","","","TRACEROUTE","",""
"3/12, 9:59 PM","RIPR to !6985c3c0","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/12, 9:59 PM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/12, 9:59 PM","BMR","0","","","TELEMETRY_APP","2 / 3","4.1V 95%"
"3/12, 10:00 PM","tblu","0","","","NODEINFO_APP","1 / 5","ERSN BLUE"
"3/12, 10:00 PM","WB6T to 0xFC","0","","","TRACEROUTE_APP","2 / 5","0xFC -> MT -> tblu -> enfm -> DS09 -> enrr -> WB6T"
"3/12, 10:00 PM","Mfeb","0","","","POSITION_APP","2 / 3","(37.722, -121.132) 0m asl"
"3/12, 10:01 PM","c7ce to Mfeb","0","","","NODEINFO_APP","2 / 3","Meshtastic c7ce"
"3/12, 10:01 PM","0xFC to c7ce","","","","TRACEROUTE","",""
"3/12, 10:01 PM","!a2e99110","0","","","TELEMETRY_APP","3 / 3","0.0V 101%"
"3/12, 10:01 PM","!a2e1a018","229","","","encrypted","5 / 5",""
"3/12, 10:02 PM","BCN1","0","","","POSITION_APP","5 / 7","(37.408, -121.871) 40m asl"
"3/12, 10:02 PM","U951","0","MQTT","","POSITION_APP","3 / 7","(37.754, -122.410) 20m asl"
"3/12, 10:02 PM","DBLF","0","","","TELEMETRY_APP","2 / 3","0.0V 101%"
"3/12, 10:02 PM","0xFC to DBLF","","","","TRACEROUTE","",""
"3/12, 10:03 PM","MT","0","7.75","-43","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/12, 10:03 PM","STN1","0","","","TELEMETRY_APP","2 / 7",""
"3/12, 10:04 PM","!a0387fc0","64","MQTT","","encrypted","5 / 7",""
"3/12, 10:04 PM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/12, 10:04 PM","📡","0","","","NODEINFO_APP","6 / 7",""
"3/12, 10:04 PM","!ccaa4c08","1","","","encrypted","3 / 4",""
"3/12, 10:05 PM","!75f33cbc","64","MQTT","","encrypted","5 / 7",""
"3/12, 10:05 PM","!ac259c2d","0","","","POSITION_APP","7 / 7","(37.775, -122.447) 157m asl"
"3/12, 10:05 PM","0xFC to !ac259c2d","","","","TRACEROUTE","",""
"3/12, 10:05 PM","STN1","0","","","TELEMETRY_APP","2 / 7","4.1V 95%"
"3/12, 10:05 PM","8998","0","","","POSITION_APP","7 / 7","(37.254, -121.888) 55m asl"
"3/12, 10:05 PM","RIPR to !ac259c2d","0","","","NODEINFO_APP","3 / 3","Ripon_Router"
"3/12, 10:05 PM","STN1","0","","","TELEMETRY_APP","2 / 7",""
"3/12, 10:06 PM","0xFC to 8998","","","","TRACEROUTE","",""
"3/12, 10:06 PM","8b04","0","","","POSITION_APP","3 / 7","(37.985, -120.403) 625m asl"
"3/12, 10:06 PM","0xFC to 8b04","","","","TRACEROUTE","",""
"3/12, 10:07 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/12, 10:07 PM","0xFC to A23G","","","","TRACEROUTE","",""
"3/12, 10:07 PM","WB6T to !5da2e57e","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/12, 10:07 PM","BOOM","0","","","POSITION_APP","5 / 5","(36.831, -119.878) 97m asl"
"3/12, 10:07 PM","0xFC to BOOM","","","","TRACEROUTE","",""
"3/12, 10:07 PM","Luck to !336032c0","0","-19.75","-128","NODEINFO_APP","","Meshtastic Luckys CV"
"3/12, 10:08 PM","!bb3980e5","0","","","POSITION_APP","",""
"3/12, 10:09 PM","!49b54b64","223","","","encrypted","1 / 3",""
"3/12, 10:10 PM","37cf","0","","","TELEMETRY_APP","",""
"3/12, 10:10 PM","RIPR to HRWS","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/12, 10:10 PM","HRWS","0","","","POSITION_APP","6 / 7","(38.778, -123.018) 106m asl"
"3/12, 10:10 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/12, 10:10 PM","Red2","0","","","TELEMETRY_APP","5 / 7","4.2V 99%"
"3/12, 10:11 PM","0xFC to Red2","","","","TRACEROUTE","",""
"3/12, 10:11 PM","!24c4dfdf","0","","","POSITION_APP","7 / 7","(36.307, -119.144) 120m asl"
"3/12, 10:11 PM","0xFC to !24c4dfdf","","","","TRACEROUTE","",""
"3/12, 10:12 PM","MFMG","0","MQTT","","TELEMETRY_APP","3 / 5","4.3V 101%"
"3/12, 10:12 PM","enrr","0","-14.75","-125","NODEINFO_APP","0 / 7","ERSN Rocky Ridge"
"3/12, 10:13 PM","!faf8b335","0","","","TEXT_MESSAGE_APP","7 / 7",""
"3/12, 10:13 PM","MT","0","5.75","-43","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/12, 10:14 PM","FJJB","0","","","NODEINFO_APP","4 / 7","WisBlockFjj"
"3/12, 10:16 PM","enrr","0","-15.25","-126","POSITION_APP","0 / 7","(38.250, -120.347) 1340m asl"
"3/12, 10:16 PM","!a2e1a018","229","","","encrypted","5 / 5",""
"3/12, 10:17 PM","!8340fe12","0","","","POSITION_APP","3 / 3","(38.981, -122.762) 551m asl"
"3/12, 10:17 PM","!69844b1c","0","","","STORE_FORWARD_APP","4 / 7",""
"3/12, 10:17 PM","RIPR to St35","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/12, 10:18 PM","MYR1 to !699ae380","0","-15.75","-127","NODEINFO_APP","","Enorym_346c"
"3/12, 10:18 PM","!699ae380","0","","","POSITION_APP","6 / 6","(37.460, -122.238) 170m asl"
"3/12, 10:18 PM","WB6T to !699ae380","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/12, 10:18 PM","elxx","0","","","POSITION_APP","3 / 7","(37.985, -120.298) 691m asl"
"3/12, 10:18 PM","0xFC to elxx","","","","TRACEROUTE","",""
"3/12, 10:18 PM","BIC","0","","","POSITION_APP","3 / 3","(38.037, -121.661) -6m asl"
"3/12, 10:18 PM","U951","0","MQTT","","POSITION_APP","3 / 7","(37.754, -122.410) 20m asl"
"3/12, 10:19 PM","0xFC to BIC","","","","TRACEROUTE","",""
"3/12, 10:18 PM","elxx to 0xFC","0","","","TRACEROUTE_APP","3 / 5","0xFC -> all -> tblu -> !a9e00e2f -> elxx"
"3/12, 10:19 PM","!7606d7fc","0","","","TELEMETRY_APP","5 / 7","4.2V 99%"
"3/12, 10:19 PM","8c32","0","","","TELEMETRY_APP","4 / 5","4.1V 90%"
"3/12, 10:20 PM","1d22","0","","","NODEINFO_APP","2 / 3","Meshtastic 1d22"
"3/12, 10:20 PM","🌋","0","","","TELEMETRY_APP","1 / 3",""
"3/12, 10:20 PM","STN1","0","","","TELEMETRY_APP","2 / 7","4.1V 95%"
"3/12, 10:20 PM","STN1","0","","","TELEMETRY_APP","2 / 7",""
"3/12, 10:20 PM","1d22","0","","","TELEMETRY_APP","2 / 3","3.9V 101%"
"3/12, 10:21 PM","HA0","0","","","TELEMETRY_APP","1 / 7","4.2V 99%"
"3/12, 10:21 PM","RIPR to HA0","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/12, 10:21 PM","!49b54b64","223","","","encrypted","2 / 3",""
"3/12, 10:21 PM","HRWS","0","","","POSITION_APP","7 / 7",""
"3/12, 10:22 PM","0xFC to HRWS","","","","TRACEROUTE","",""
"3/12, 10:21 PM","RIPR","0","","","TELEMETRY_APP","1 / 3",""
"3/12, 10:21 PM","!6985c3c0","0","","","TELEMETRY_APP","5 / 6","4.3V 101%"
"3/12, 10:21 PM","Mfeb","0","","","TELEMETRY_APP","2 / 3","4.1V 96%"
"3/12, 10:22 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/12, 10:22 PM","0xFC to Mfeb","","","","TRACEROUTE","",""
"3/12, 10:22 PM","GG01","0","","","POSITION_APP","2 / 5","(37.985, -120.403) 629m asl"
"3/12, 10:22 PM","ba84 to !7e0fa24","0","","","NODEINFO_APP","3 / 7","Meshtastic ba84"
"3/12, 10:22 PM","TWKE","0","","","TELEMETRY_APP","4 / 5",""
"3/12, 10:23 PM","MT","0","5.75","-43","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/12, 10:23 PM","Bee1","0","","","NODEINFO_APP","3 / 3",""
"3/12, 10:23 PM","tblu","0","","","NODEINFO_APP","1 / 5",""
"3/12, 10:24 PM","!bd775b06","107","","","encrypted","4 / 6",""
"3/12, 10:24 PM","MU79","0","","","POSITION_APP","4 / 7","(38.008, -122.320) ?m asl"
"3/12, 10:25 PM","0xFC to MU79","","","","TRACEROUTE","",""
"3/12, 10:25 PM","WB6T to MU79","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/12, 10:25 PM","8b04","0","","","POSITION_APP","2 / 7","(37.985, -120.403) 625m asl"
"3/12, 10:25 PM","0xFC to 8b04","","","","TRACEROUTE","",""
"3/12, 10:25 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/12, 10:25 PM","tblu","0","","","TELEMETRY_APP","1 / 5","4.1V 92%"
"3/12, 10:25 PM","MFMG","0","","","POSITION_APP","2 / 5","(38.142, -120.403) ?m asl"
"3/12, 10:26 PM","!a2e1a018","229","","","encrypted","3 / 5",""
"3/12, 10:26 PM","!a0387fc0","64","MQTT","","encrypted","5 / 7",""
"3/12, 10:26 PM","A23G","0","MQTT","","POSITION_APP","5 / 5",""
"3/12, 10:26 PM","0xFC to A23G","","","","TRACEROUTE","",""
"3/12, 10:26 PM","!9fd7a263","0","","","TELEMETRY_APP","6 / 6","4.2V 98%"
"3/12, 10:26 PM","hypn","0","","","POSITION_APP","7 / 7","(36.756, -119.810) 91m asl"
"3/12, 10:27 PM","0xFC to hypn","","","","TRACEROUTE","",""
"3/12, 10:27 PM","MU79","0","","","POSITION_APP","5 / 7","(38.008, -122.320) ?m asl"
"3/12, 10:27 PM","RIPR to hypn","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/12, 10:27 PM","!a2eb8e58","0","","","TELEMETRY_APP","4 / 4","NaNV 101%"
"3/12, 10:28 PM","!336032c0","0","","","POSITION_APP","7 / 7","(37.723, -122.395) 27m asl"
"3/12, 10:28 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5","(36.329, -119.315) 330m asl"
"3/12, 10:29 PM","0xFC to !eb76ac6d","","","","TRACEROUTE","",""
"3/12, 10:28 PM","1d22","0","","","POSITION_APP","2 / 3","(37.356, -120.560) 45m asl"
"3/12, 10:28 PM","RIPR","0","","","TELEMETRY_APP","1 / 3","4.1V 93%"
"3/12, 10:29 PM","GG01","0","","","NODEINFO_APP","2 / 5","GG_Repeater_01"
"3/12, 10:29 PM","!49b54b64","223","","","encrypted","4 / 6",""
"3/12, 10:29 PM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/12, 10:29 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5","(36.329, -119.315) 330m asl"
"3/12, 10:29 PM","!34a5bb81","0","","","POSITION_APP","6 / 7","(37.461, -122.154) 7m asl"
"3/12, 10:30 PM","0xFC to !34a5bb81","","","","TRACEROUTE","",""
"3/12, 10:30 PM","P1NE","0","","","TELEMETRY_APP","1 / 5","4.1V 90%"
"3/12, 10:31 PM","St35","0","","","NODEINFO_APP","4 / 7","Meshtastic 722c"
"3/12, 10:31 PM","0xFC to St35","","","","TRACEROUTE","",""
"3/12, 10:31 PM","MYR1 to !faf8b335","0","","","NODEINFO_APP","","Enorym_346c"
"3/12, 10:31 PM","!faf8b335","0","","","TEXT_MESSAGE_APP","6 / 7",""
"3/12, 10:31 PM","📡","0","","","POSITION_APP","3 / 7","(37.807, -121.224) 12m asl"
"3/12, 10:31 PM","RIPR to 📡","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/12, 10:32 PM","WB6T to 📡","0","","","NODEINFO_APP","1 / 3","WB6TOU"
"3/12, 10:32 PM","8998","0","","","POSITION_APP","7 / 7","(37.254, -121.888) 55m asl"
"3/12, 10:32 PM","0xFC to 8998","","","","TRACEROUTE","",""
"3/12, 10:32 PM","aRRr","0","","","NODEINFO_APP","2 / 7","AnotherRiponRepeater"
"3/12, 10:32 PM","Mfeb","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/12, 10:32 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5","(36.329, -119.315) 330m asl"
"3/12, 10:32 PM","!f3787512","0","","","TELEMETRY_APP","4 / 5",""
"3/12, 10:33 PM","MYR1","0","-16","-126","NODEINFO_APP","","Enorym_346c"
"3/12, 10:33 PM","MT","0","6","-42","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/12, 10:33 PM","📡","0","","","NODEINFO_APP","3 / 7","Manteca Repeater CVME.sh"
"3/12, 10:34 PM","0xFC to 📡","","","","TRACEROUTE","",""
"3/12, 10:33 PM","!e5760a48","0","","","POSITION_APP","5 / 7","(37.460, -122.238) 0m asl"
"3/12, 10:34 PM","ba84 to !faf8b335","0","","","NODEINFO_APP","3 / 7","Meshtastic ba84"
"3/12, 10:34 PM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/12, 10:34 PM","VHR","0","","","TELEMETRY_APP","7 / 7","4.2V 100%"
"3/12, 10:34 PM","DOME","0","MQTT","","POSITION_APP","3 / 7","(38.286, -120.285) 1453m asl"
"3/12, 10:35 PM","0xFC to DOME","","","","TRACEROUTE","",""
"3/12, 10:35 PM","STN1","0","","","TELEMETRY_APP","2 / 7","4.1V 94%"
"3/12, 10:35 PM","Isil","0","","","TELEMETRY_APP","3 / 4","4.1V 95%"
"3/12, 10:35 PM","STN1","0","","","TELEMETRY_APP","2 / 7",""
"3/12, 10:35 PM","37cf","0","-16.75","-128","TELEMETRY_APP","","4.1V 101%"
"3/12, 10:35 PM","A23G","0","MQTT","","POSITION_APP","5 / 5",""
"3/12, 10:36 PM","a17c","0","","","POSITION_APP","6 / 7","(37.303, -122.028) 89m asl"
"3/12, 10:36 PM","0xFC to a17c","","","","TRACEROUTE","",""
"3/12, 10:36 PM","MU79","0","","","POSITION_APP","5 / 7","(38.008, -122.320) ?m asl"
"3/12, 10:36 PM","!a9e00e2f","78","-18.75","-128","encrypted","0 / 3",""
"3/12, 10:37 PM","RIPR to !9eeca83c","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/12, 10:37 PM","PRNT","0","","","TELEMETRY_APP","4 / 5","4.2V 101%"
"3/12, 10:37 PM","WB6T to PRNT","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/12, 10:38 PM","MUHM","0","","","POSITION_APP","3 / 6","(37.985, -122.343) ?m asl"
"3/12, 10:38 PM","0xFC to MUHM","","","","TRACEROUTE","",""
"3/12, 10:39 PM","!faf8b335","0","","","TELEMETRY_APP","5 / 7",""
"3/12, 10:39 PM","U951","0","MQTT","","POSITION_APP","3 / 7","(37.754, -122.410) 20m asl"
"3/12, 10:39 PM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/12, 10:39 PM","P2NE","0","","","POSITION_APP","2 / 5","(38.235, -120.339) 1187m asl"
"3/12, 10:39 PM","0xFC to P2NE","","","","TRACEROUTE","",""
"3/12, 10:39 PM","!faf8b335","0","","","TELEMETRY_APP","7 / 7","3.9V 73%"
"3/12, 10:39 PM","GG01","0","","","POSITION_APP","2 / 5",""
"3/12, 10:40 PM","!6985c3c0","0","","","TELEMETRY_APP","6 / 6","4.3V 101%"
"3/12, 10:40 PM","ba84 to !faf8b335","0","","","NODEINFO_APP","4 / 7","Meshtastic ba84"
"3/12, 10:40 PM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/12, 10:40 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/12, 10:40 PM","SLD1 to !336780b0","0","","","NODEINFO_APP","3 / 7","SierraLD1"
"3/12, 10:41 PM","!24c4dfdf","0","","","POSITION_APP","7 / 7","(36.307, -119.144) 120m asl"
"3/12, 10:41 PM","0xFC to !24c4dfdf","","","","TRACEROUTE","",""
"3/12, 10:41 PM","MU79","0","","","NODEINFO_APP","6 / 7","MU79"
"3/12, 10:42 PM","0xFC to MU79","","","","TRACEROUTE","",""
"3/12, 10:43 PM","MT","0","6.25","-42","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/12, 10:43 PM","RIPR to !ac259c2d","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/12, 10:43 PM","MFMQ","0","MQTT","","POSITION_APP","3 / 4","(38.142, -120.403) 1038m asl"
"3/12, 10:44 PM","0xFC to MFMQ","","","","TRACEROUTE","",""
"3/12, 10:43 PM","MFMG","0","MQTT","","POSITION_APP","3 / 5","(38.142, -120.403) ?m asl"
"3/12, 10:43 PM","RIPR","0","","","TELEMETRY_APP","3 / 3","4.1V 93%"
"3/12, 10:44 PM","!336032c0","0","","","POSITION_APP","","(37.723, -122.395) 27m asl"
"3/12, 10:44 PM","WB6T to !336032c0","0","","","NODEINFO_APP","2 / 3","WB6TOU"
"3/12, 10:44 PM","MFMS","0","MQTT","","TELEMETRY_APP","3 / 7","4.1V 101%"
"3/12, 10:44 PM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/12, 10:45 PM","TWKE","0","","","TELEMETRY_APP","3 / 5",""
"3/12, 10:45 PM","!a2eb8e58","0","","","TELEMETRY_APP","4 / 4","NaNV 101%"
"3/12, 10:45 PM","elxx","0","","","POSITION_APP","3 / 7","(37.985, -120.298) 691m asl"
"3/12, 10:45 PM","!2f669ef4","0","","","POSITION_APP","3 / 3","(37.542, -120.065) 1290m asl"
"3/12, 10:45 PM","22b8","0","MQTT","","POSITION_APP","3 / 7","(38.293, -120.275) 1435m asl"
"3/12, 10:46 PM","0xFC to 22b8","","","","TRACEROUTE","",""
"3/12, 10:46 PM","22b8","0","MQTT","","TELEMETRY_APP","3 / 7","4.2V 100%"
"3/12, 10:46 PM","BOOM","0","","","POSITION_APP","3 / 5","(36.831, -119.878) 106m asl"
"3/12, 10:46 PM","0xFC to BOOM","","","","TRACEROUTE","",""
"3/12, 10:46 PM","elxx to 1d22","0","","","NODEINFO_APP","3 / 5","GG_crumpled.01"
"3/12, 10:46 PM","!bd775b06","107","","","encrypted","4 / 6",""
"3/12, 10:46 PM","MYR1 to !dd2907ba","0","-15.5","-126","NODEINFO_APP","","Enorym_346c"
"3/12, 10:47 PM","!24c4dfdf","0","","","POSITION_APP","7 / 7","(36.307, -119.144) 120m asl"
"3/12, 10:47 PM","!9fd7a263","0","","","TELEMETRY_APP","6 / 6",""
"3/12, 10:47 PM","!49b54b64","223","","","encrypted","1 / 7",""
"3/12, 10:47 PM","A23G","0","MQTT","","TELEMETRY_APP","3 / 5","4.2V 98%"
"3/12, 10:48 PM","0xFC to A23G","","","","TRACEROUTE","",""
"3/12, 10:47 PM","!69844b1c","0","","","STORE_FORWARD_APP","3 / 7",""
"3/12, 10:48 PM","!2b21e1e3","0","","","TELEMETRY_APP","3 / 3","4.1V 93%"
"3/12, 10:48 PM","!33602d64","175","","","encrypted","3 / 3",""
"3/12, 10:49 PM","WRWY","0","","","STORE_FORWARD_APP","4 / 7",""
"3/12, 10:49 PM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/12, 10:49 PM","MYR1","0","-15.25","-126","POSITION_APP","","(37.705, -122.425) 85m asl"
"3/12, 10:49 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5","(36.329, -119.315) 330m asl"
"3/12, 10:50 PM","0xFC to !eb76ac6d","","","","TRACEROUTE","",""
"3/12, 10:50 PM","!435c4bb0","0","","","TELEMETRY_APP","3 / 3",""
"3/12, 10:50 PM","f63c","0","","","POSITION_APP","3 / 7","(39.177, -121.228) 432m asl"
"3/12, 10:50 PM","0xFC to f63c","","","","TRACEROUTE","",""
"3/12, 10:50 PM","C138","0","","","POSITION_APP","5 / 7","(37.775, -121.242) 15m asl"
"3/12, 10:50 PM","!5aeeaad1","0","","","TELEMETRY_APP","3 / 7","4.0V 84%"
"3/12, 10:50 PM","STN1","0","","","TELEMETRY_APP","1 / 7","4.1V 95%"
"3/12, 10:50 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5","(36.329, -119.315) 330m asl"
"3/12, 10:50 PM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"3/12, 10:51 PM","0xFC to C138","","","","TRACEROUTE","",""
"3/12, 10:51 PM","RIPR to !77203c47","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/12, 10:52 PM","8b04","0","","","POSITION_APP","4 / 7","(37.985, -120.403) 625m asl"
"3/12, 10:53 PM","0xFC to 8b04","","","","TRACEROUTE","",""
"3/12, 10:52 PM","ba84 to 📡","0","","","NODEINFO_APP","4 / 7","Meshtastic ba84"
"3/12, 10:53 PM","MU79","0","","","POSITION_APP","5 / 7",""
"3/12, 10:53 PM","!eb76ac6d","0","","","POSITION_APP","5 / 5",""
"3/12, 10:53 PM","Isil","0","","","TELEMETRY_APP","4 / 4","4.1V 95%"
"3/12, 10:53 PM","MT","0","7.75","-42","NODEINFO_APP","0 / 7","MeshTerminal (ke6uop)"
"3/12, 10:53 PM","1d22","0","","","POSITION_APP","2 / 3",""
"3/12, 10:54 PM","0xFC to 1d22","","","","TRACEROUTE","",""
"3/12, 10:53 PM","📡","0","","","POSITION_APP","3 / 7",""
"3/12, 10:53 PM","Bee1","0","","","NODEINFO_APP","3 / 3",""
"3/12, 10:53 PM","!49b54b64","223","","","encrypted","2 / 7",""
"3/12, 10:54 PM","0xFC to 📡","","","","TRACEROUTE","",""
"3/12, 10:54 PM","RIPR to !2f7df713","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/12, 10:54 PM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"3/12, 10:55 PM","0xFC to 8998","","","","TRACEROUTE","",""
"3/12, 10:55 PM","0xFC","0","","","TELEMETRY_APP","",""
"3/12, 10:56 PM","a17c","0","","","TELEMETRY_APP","5 / 7","3.9V 74%"
"3/12, 10:56 PM","0xFC to a17c","","","","TRACEROUTE","",""
"3/12, 10:58 PM","MU79","0","","","POSITION_APP","5 / 7","(38.008, -122.320) ?m asl"
"3/12, 10:58 PM","0xFC to MU79","","","","TRACEROUTE","",""
"3/12, 10:58 PM","!cb8bd6f","0","","","TELEMETRY_APP","4 / 5","4.1V 92%"
"3/12, 10:59 PM","RIPR","0","","","TELEMETRY_APP","3 / 3","4.1V 93%"
"3/12, 10:59 PM","Bee1","0","","","NODEINFO_APP","3 / 3","Bee1"
"3/12, 11:01 PM","🤳 to !acaa96f0","0","","","NODEINFO_APP","6 / 7","Meshtastic e8c8"
"3/12, 11:01 PM","GG01","0","","","POSITION_APP","2 / 5","(37.985, -120.403) 629m asl"
"3/12, 11:01 PM","🤳","0","","","TELEMETRY_APP","6 / 7","3.4V 101%"
"3/12, 11:01 PM","RIPR to 🤳","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
