Date,Nodes,Channel,SNR,RSSI,Type,Hops,Data
"4/5, 7:03 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:04 AM","!a1b22df1","0","","","POSITION_APP","3 / 3","(36.746, -118.968) 1978m asl"
"4/5, 7:04 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:05 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:05 AM","189c","0","","","TELEMETRY_APP","3 / 3","0.0V 101%"
"4/5, 7:06 AM","MFMY","0","","","POSITION_APP","5 / 6","(38.142, -120.403) 1024m asl"
"4/5, 1:04 PM","0xFC to MFMY","","","","TRACEROUTE","",""
"4/5, 7:06 AM","RIPR","0","","","TELEMETRY_APP","3 / 3","4.0V 88%"
"4/5, 7:06 AM","HA0","0","","","TELEMETRY_APP","3 / 7","4.1V 94%"
"4/5, 7:07 AM","TM1","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"4/5, 1:06 PM","0xFC to TM1","","","","TRACEROUTE","",""
"4/5, 7:07 AM","TM1","0","","","POSITION_APP","1 / 3","(37.513, -120.875) 40m asl"
"4/5, 7:08 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:08 AM","MFMY","0","","","NODEINFO_APP","4 / 6","MFM Mini Yellow"
"4/5, 7:08 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:09 AM","!b2203e94","0","","","POSITION_APP","3 / 3","(37.775, -122.447) 34m asl"
"4/5, 7:09 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:09 AM","A23G","0","MQTT","","NODEINFO_APP","4 / 5","Alabama 23 Gateway"
"4/5, 7:10 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:11 AM","Mfeb","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"4/5, 7:11 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:11 AM","P2NE","0","","","POSITION_APP","3 / 5","(38.235, -120.339) 1187m asl"
"4/5, 7:12 AM","0xFC","0","","","TELEMETRY_APP","",""
"4/5, 7:12 AM","MFMS","0","","","TELEMETRY_APP","1 / 7","4.1V 101%"
"4/5, 7:12 AM","3600","0","","","TELEMETRY_APP","3 / 3","4.2V 101%"
"4/5, 7:12 AM","!78aeec9b","0","","","POSITION_APP","5 / 5","(37.670, -122.395) 4m asl"
"4/5, 7:12 AM","!e2e5ffc8","132","","","encrypted","6 / 7",""
"4/5, 7:12 AM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.403) 594m asl"
"4/5, 7:13 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:14 AM","11FA","0","","","TELEMETRY_APP","5 / 5","4.1V 93%"
"4/5, 7:14 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:14 AM","!e2e5ffc8","132","","","encrypted","5 / 7",""
"4/5, 7:14 AM","STN1","0","","","TELEMETRY_APP","3 / 7","4.1V 90%"
"4/5, 7:15 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:15 AM","🦝","0","","","TELEMETRY_APP","3 / 5","0.0V 101%"
"4/5, 7:15 AM","A23G","0","MQTT","","POSITION_APP","4 / 5","(37.754, -122.413) 30m asl"
"4/5, 1:14 PM","0xFC to A23G","","","","TRACEROUTE","",""
"4/5, 7:15 AM","STN1","0","","","TELEMETRY_APP","3 / 7",""
"4/5, 7:16 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:17 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 1:15 PM","0xFC to jwt1","","","","TRACEROUTE","",""
"4/5, 7:17 AM","GG01","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
"4/5, 7:18 AM","TM1","0","","","POSITION_APP","1 / 3","(37.513, -120.875) 40m asl"
"4/5, 7:18 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:18 AM","BIC","0","","","POSITION_APP","2 / 3","(38.037, -121.661) -4m asl"
"4/5, 1:17 PM","0xFC to BIC","","","","TRACEROUTE","",""
"4/5, 7:19 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:20 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:20 AM","3600 to !43b6d6ec","0","","","NODEINFO_APP","3 / 3","jnetb-3600"
"4/5, 7:21 AM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.0V 88%"
"4/5, 7:21 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:21 AM","!dcb9f557","0","","","POSITION_APP","4 / 6","(38.280, -122.061) 47m asl"
"4/5, 7:22 AM","DBLF","0","","","TELEMETRY_APP","3 / 3",""
"4/5, 7:22 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:22 AM","JOBK to !a2e9fa4c","0","","","NODEINFO_APP","6 / 7","JO BLKTCH"
"4/5, 7:22 AM","3600","0","","","TELEMETRY_APP","3 / 3","4.2V 97%"
"4/5, 7:22 AM","U951","0","MQTT","","POSITION_APP","4 / 7","(38.235, -120.339) 1159m asl"
"4/5, 1:21 PM","0xFC to U951","","","","TRACEROUTE","",""
"4/5, 7:23 AM","MFMY","0","","","POSITION_APP","4 / 6","(38.142, -120.403) 1024m asl"
"4/5, 1:21 PM","0xFC to MFMY","","","","TRACEROUTE","",""
"4/5, 7:23 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:24 AM","22b8","0","","","TELEMETRY_APP","3 / 7","4.2V 100%"
"4/5, 1:22 PM","0xFC to 22b8","","","","TRACEROUTE","",""
"4/5, 7:24 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:25 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:26 AM","Mfeb","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"4/5, 7:26 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:26 AM","RGKg","0","","","POSITION_APP","4 / 4","(37.311, -121.951) 25m asl"
"4/5, 1:25 PM","0xFC to RGKg","","","","TRACEROUTE","",""
"4/5, 7:27 AM","0xFC","0","","","TELEMETRY_APP","",""
"4/5, 7:27 AM","TM1","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"4/5, 1:25 PM","0xFC to TM1","","","","TRACEROUTE","",""
"4/5, 7:27 AM","!c08b1304","0","","","TELEMETRY_APP","5 / 7","4.3V 101%"
"4/5, 7:27 AM","P1NE","0","","","TELEMETRY_APP","2 / 5","4.1V 92%"
"4/5, 7:27 AM","jwt1","0","","","POSITION_APP","5 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:28 AM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.403) 594m asl"
"4/5, 7:28 AM","TM1","0","","","TELEMETRY_APP","2 / 3","0.0V 101%"
"4/5, 7:29 AM","!bd775b06","107","","","encrypted","3 / 6",""
"4/5, 7:29 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:29 AM","7660","0","","","NODEINFO_APP","2 / 7","Tower 7660"
"4/5, 7:29 AM","BTVW","0","","","TELEMETRY_APP","3 / 7","4.2V 100%"
"4/5, 7:30 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:30 AM","A23G","0","MQTT","","POSITION_APP","4 / 5","(37.754, -122.413) 30m asl"
"4/5, 1:29 PM","0xFC to A23G","","","","TRACEROUTE","",""
"4/5, 7:31 AM","P2NE","0","","","POSITION_APP","3 / 5","(38.235, -120.339) 1187m asl"
"4/5, 7:31 AM","STN1","0","","","TELEMETRY_APP","2 / 7",""
"4/5, 7:31 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:31 AM","8998","0","","","POSITION_APP","7 / 7","(37.254, -121.888) 55m asl"
"4/5, 1:30 PM","0xFC to 8998","","","","TRACEROUTE","",""
"4/5, 7:31 AM","jwt0","0","-14","-125","NODEINFO_APP","0 / 7","jwt0"
"4/5, 7:32 AM","a276 to !a2e50da4","0","","","NODEINFO_APP","7 / 7","Meshtastic a276"
"4/5, 7:33 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 1:31 PM","0xFC to jwt1","","","","TRACEROUTE","",""
"4/5, 7:33 AM","SLD1","0","","","TELEMETRY_APP","4 / 7","4.3V 101%"
"4/5, 7:34 AM","jwt1 to 0xFC","0","","","TRACEROUTE_APP","1 / 5","0xFC -> MT -> enfm -> jwt0 -> jwt1"
"4/5, 7:34 AM","8c32","0","","","TELEMETRY_APP","3 / 5","3.7V 47%"
"4/5, 7:34 AM","8c32 to 0xFC","0","","","NODEINFO_APP","3 / 4","Pinebrook Kirt"
"4/5, 7:34 AM","U951","0","MQTT","","POSITION_APP","4 / 7","(38.235, -120.339) 1159m asl"
"4/5, 7:35 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:36 AM","TM1","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"4/5, 7:36 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:37 AM","GG01","0","","","NODEINFO_APP","1 / 5","GG_Repeater_01"
"4/5, 7:37 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:37 AM","MFMS","0","","","NODEINFO_APP","3 / 7","MFM Solar"
"4/5, 7:38 AM","!a2e9fa4c","0","","","POSITION_APP","3 / 4","(37.775, -122.395) 101m asl"
"4/5, 7:38 AM","Mfeb","0","","","TELEMETRY_APP","2 / 3",""
"4/5, 7:38 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:39 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:40 AM","🦝","0","","","TELEMETRY_APP","5 / 5",""
"4/5, 7:40 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:41 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:42 AM","0xFC","0","","","TELEMETRY_APP","",""
"4/5, 7:42 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:42 AM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.403) 594m asl"
"4/5, 7:42 AM","!276f9005","0","","","TELEMETRY_APP","5 / 6","3.9V 75%"
"4/5, 7:43 AM","RIPR","0","","","TELEMETRY_APP","1 / 3","4.0V 88%"
"4/5, 7:44 AM","!e2e5ffc8","132","","","encrypted","5 / 7",""
"4/5, 7:44 AM","!e2e5ffc8","132","","","encrypted","5 / 7",""
"4/5, 7:44 AM","STN1","0","","","TELEMETRY_APP","3 / 7","4.1V 90%"
"4/5, 7:45 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:45 AM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"4/5, 7:45 AM","BIC","0","","","POSITION_APP","3 / 3","(38.037, -121.661) -4m asl"
"4/5, 1:44 PM","0xFC to BIC","","","","TRACEROUTE","",""
"4/5, 7:46 AM","Mfeb","0","","","POSITION_APP","2 / 3","(37.722, -121.132) 0m asl"
"4/5, 7:46 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:47 AM","BCN1","0","","","NODEINFO_APP","7 / 7","ATLAVOX BCN1 9389"
"4/5, 7:47 AM","TM1","0","","","POSITION_APP","1 / 3","(37.513, -120.875) 40m asl"
"4/5, 1:46 PM","0xFC to TM1","","","","TRACEROUTE","",""
"4/5, 7:47 AM","DBLF","0","","","TELEMETRY_APP","2 / 3","0.0V 101%"
"4/5, 7:48 AM","enfm","0","","","NODEINFO_APP","1 / 7","ERSN Forest Meadows"
"4/5, 7:48 AM","P2NE","0","","","POSITION_APP","3 / 5","(38.235, -120.339) 1187m asl"
"4/5, 7:48 AM","P2NE to 0xFC","0","","","NODEINFO_APP","3 / 5","Pinebrook Gateway"
"4/5, 7:48 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:49 AM","!a2e9fa4c","0","","","POSITION_APP","4 / 4","(37.775, -122.395) 102m asl"
"4/5, 7:49 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:49 AM","GG01","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
"4/5, 7:50 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:50 AM","!502ea456","240","","","encrypted","3 / 3",""
"4/5, 7:51 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:52 AM","!433eff58","0","","","POSITION_APP","3 / 3","(38.137, -121.285) 15m asl"
"4/5, 7:52 AM","!dcb9f557","0","","","POSITION_APP","4 / 6","(38.280, -122.061) 63m asl"
"4/5, 1:51 PM","0xFC to !dcb9f557","","","","TRACEROUTE","",""
"4/5, 7:53 AM","d7af","0","","","NODEINFO_APP","3 / 3","Meshtastic d7af"
"4/5, 7:53 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 1:51 PM","0xFC to d7af","","","","TRACEROUTE","",""
"4/5, 7:53 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:54 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:55 AM","TM1","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"4/5, 7:56 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:56 AM","!433eff58","0","","","TELEMETRY_APP","3 / 3","4.2V 100%"
"4/5, 7:57 AM","0xFC","0","","","TELEMETRY_APP","",""
"4/5, 7:57 AM","Meek","0","","","TELEMETRY_APP","5 / 5","4.0V 86%"
"4/5, 7:57 AM","Mfeb","0","","","POSITION_APP","2 / 3","(37.722, -121.132) 0m asl"
"4/5, 7:57 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:58 AM","COOP","0","","","POSITION_APP","3 / 3","(38.181, -122.146) 30m asl"
"4/5, 7:58 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.021, -120.364) 974m asl"
"4/5, 7:58 AM","U951","0","MQTT","","POSITION_APP","4 / 7","(38.235, -120.339) 1159m asl"
"4/5, 1:57 PM","0xFC to U951","","","","TRACEROUTE","",""
"4/5, 7:59 AM","A23G","0","MQTT","","TELEMETRY_APP","4 / 5","4.2V 97%"
"4/5, 7:59 AM","WF9","0","","","POSITION_APP","2 / 3","(37.631, -120.757) 34m asl"
"4/5, 1:57 PM","0xFC to A23G","","","","TRACEROUTE","",""
"4/5, 7:59 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 1:58 PM","0xFC to WF9","","","","TRACEROUTE","",""
"4/5, 7:59 AM","BTVW","0","","","TELEMETRY_APP","2 / 7","4.2V 100%"
"4/5, 8:00 AM","STN1","0","","","TELEMETRY_APP","1 / 7","4.1V 90%"
"4/5, 8:00 AM","JOBK","0","","","POSITION_APP","7 / 7","(37.251, -121.976) 122m asl"
"4/5, 8:00 AM","A23G","0","MQTT","","POSITION_APP","4 / 5","(37.754, -122.413) 30m asl"
"4/5, 8:00 AM","!502ea456","240","","","encrypted","3 / 3",""
"4/5, 8:00 AM","STN1","0","","","TELEMETRY_APP","2 / 7",""
"4/5, 8:01 AM","!ccaa4c08","1","","","encrypted","4 / 4",""
"4/5, 8:01 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:01 AM","enfm","0","-13.5","-124","TELEMETRY_APP","0 / 7","4.2V 100%"
"4/5, 8:02 AM","mdt","0","","","NODEINFO_APP","2 / 3","mfedt"
"4/5, 8:02 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:03 AM","Mfeb","0","","","TELEMETRY_APP","3 / 3",""
"4/5, 8:03 AM","HA0","0","","","TELEMETRY_APP","1 / 7","4.1V 93%"
"4/5, 8:05 AM","P2NE","0","","","POSITION_APP","3 / 5","(38.235, -120.339) 1187m asl"
"4/5, 8:06 AM","d7af","0","","","TELEMETRY_APP","3 / 3","0.0V 101%"
"4/5, 8:06 AM","TM1","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"4/5, 2:04 PM","0xFC to TM1","","","","TRACEROUTE","",""
"4/5, 8:06 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:06 AM","RIPR","0","","","TELEMETRY_APP","3 / 3","4.0V 89%"
"4/5, 8:06 AM","MFMY","0","","","POSITION_APP","4 / 6","(38.142, -120.403) 1024m asl"
"4/5, 2:05 PM","0xFC to MFMY","","","","TRACEROUTE","",""
"4/5, 8:07 AM","MFMY to 0xFC","0","","","TRACEROUTE_APP","4 / 5","0xFC -> MT -> enfm -> f944 -> MFMY"
"4/5, 8:07 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:08 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:09 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:09 AM","Mfeb","0","","","TELEMETRY_APP","2 / 3","4.1V 93%"
"4/5, 8:09 AM","TM1","0","","","TELEMETRY_APP","2 / 3","0.0V 101%"
"4/5, 8:10 AM","enas","0","","","TELEMETRY_APP","3 / 7","4.2V 98%"
"4/5, 8:10 AM","22b8","0","","","POSITION_APP","3 / 7","(38.293, -120.275) 1435m asl"
"4/5, 2:09 PM","0xFC to 22b8","","","","TRACEROUTE","",""
"4/5, 8:10 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:10 AM","BIC","0","","","POSITION_APP","3 / 3","(38.037, -121.661) -4m asl"
"4/5, 8:10 AM","U951","0","MQTT","","POSITION_APP","4 / 7","(38.235, -120.339) 1159m asl"
"4/5, 2:09 PM","0xFC to BIC","","","","TRACEROUTE","",""
"4/5, 8:11 AM","22b8 to 0xFC","0","","","TRACEROUTE_APP","3 / 4","0xFC -> MT -> enfm -> BTVW -> 22b8"
"4/5, 8:11 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:12 AM","0xFC","0","","","TELEMETRY_APP","",""
"4/5, 8:12 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:12 AM","enrr","0","","","NODEINFO_APP","1 / 7","ERSN Rocky Ridge"
"4/5, 8:13 AM","CH to !3b46a11c","0","","","NODEINFO_APP","3 / 3","Cupertino Hogwarts"
"4/5, 8:14 AM","!6985c3c0","0","","","TELEMETRY_APP","5 / 6","4.4V 101%"
"4/5, 8:14 AM","8998","0","","","POSITION_APP","7 / 7","(37.254, -121.888) 55m asl"
"4/5, 2:12 PM","0xFC to 8998","","","","TRACEROUTE","",""
"4/5, 8:14 AM","11FA","0","","","TELEMETRY_APP","3 / 5","4.1V 93%"
"4/5, 8:14 AM","Mfeb","0","","","POSITION_APP","2 / 3","(37.722, -121.132) 0m asl"
"4/5, 8:14 AM","!e2e5ffc8","132","","","encrypted","6 / 7",""
"4/5, 8:15 AM","STN1","0","","","TELEMETRY_APP","1 / 7","4.1V 90%"
"4/5, 8:15 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:15 AM","A23G","0","MQTT","","POSITION_APP","4 / 5","(37.754, -122.413) 30m asl"
"4/5, 2:14 PM","0xFC to A23G","","","","TRACEROUTE","",""
"4/5, 8:15 AM","STN1","0","","","TELEMETRY_APP","3 / 7",""
"4/5, 8:16 AM","22b8","0","","","NODEINFO_APP","4 / 7","🦢 Snowshoe Lake"
"4/5, 8:16 AM","TM1","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"4/5, 8:16 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:16 AM","37cf","0","-18","-128","TELEMETRY_APP","","4.1V 101%"
"4/5, 8:18 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:20 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:20 AM","JOGN","0","","","NODEINFO_APP","7 / 7","JO GREEN"
"4/5, 8:20 AM","P2NE","0","","","POSITION_APP","3 / 5","(38.235, -120.339) 1187m asl"
"4/5, 8:21 AM","🦝","0","","","TELEMETRY_APP","3 / 5","0.0V 101%"
"4/5, 8:21 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:21 AM","RIPR","0","","","TELEMETRY_APP","1 / 3","4.0V 89%"
"4/5, 8:22 AM","U951","0","MQTT","","NODEINFO_APP","4 / 7","ERSN Dan (WROU951)"
"4/5, 2:20 PM","0xFC to U951","","","","TRACEROUTE","",""
"4/5, 8:22 AM","St35","0","","","POSITION_APP","6 / 7","(37.251, -121.818) 66m asl"
"4/5, 8:22 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 2:21 PM","0xFC to St35","","","","TRACEROUTE","",""
"4/5, 8:22 AM","U951","0","MQTT","","POSITION_APP","4 / 7","(38.235, -120.339) 1159m asl"
"4/5, 8:23 AM","!d8de4fbd","240","","","encrypted","3 / 3",""
"4/5, 8:23 AM","8998","0","","","POSITION_APP","7 / 7","(37.254, -121.888) 55m asl"
"4/5, 8:24 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:25 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:27 AM","0xFC","0","","","TELEMETRY_APP","",""
"4/5, 8:27 AM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.403) 594m asl"
"4/5, 8:27 AM","TM1","0","","","POSITION_APP","1 / 3","(37.513, -120.875) 40m asl"
"4/5, 2:26 PM","0xFC to TM1","","","","TRACEROUTE","",""
"4/5, 8:28 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:29 AM","Mfeb","0","","","POSITION_APP","2 / 3","(37.722, -121.132) 0m asl"
"4/5, 8:29 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:29 AM","STN1","0","","","TELEMETRY_APP","1 / 7","4.1V 90%"
"4/5, 8:30 AM","BTVW","0","MQTT","","TELEMETRY_APP","4 / 7","4.2V 100%"
"4/5, 8:30 AM","A23G","0","MQTT","","POSITION_APP","4 / 5","(37.754, -122.413) 30m asl"
"4/5, 8:30 AM","BTVW","0","MQTT","","NODEINFO_APP","5 / 7","Dorrington West"
"4/5, 8:30 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:31 AM","!69858794","0","","","POSITION_APP","2 / 3","(36.962, -120.848) 70m asl"
"4/5, 8:31 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:32 AM","HA0","0","","","NODEINFO_APP","4 / 7","HA0 Fixed 65e1"
"4/5, 8:32 AM","BCN1","0","","","TELEMETRY_APP","6 / 7","4.1V 91%"
"4/5, 8:33 AM","!da6565c4","0","","","POSITION_APP","6 / 6","(36.831, -119.826) 37m asl"
"4/5, 8:33 AM","SLD1","0","","","TELEMETRY_APP","5 / 7","4.2V 101%"
"4/5, 8:34 AM","8c32","0","","","TELEMETRY_APP","3 / 5","3.7V 46%"
"4/5, 8:34 AM","U951","0","MQTT","","POSITION_APP","4 / 7","(38.235, -120.339) 1159m asl"
"4/5, 8:35 AM","BTVW","0","MQTT","","POSITION_APP","4 / 7","(38.286, -120.285) 1588m asl"
"4/5, 8:36 AM","8c32","0","","","NODEINFO_APP","3 / 5","Pinebrook Kirt"
"4/5, 8:36 AM","RIPR","0","","","TELEMETRY_APP","3 / 3","4.0V 88%"
"4/5, 8:37 AM","BIC","0","","","POSITION_APP","3 / 3","(38.037, -121.661) -4m asl"
"4/5, 2:35 PM","0xFC to BIC","","","","TRACEROUTE","",""
"4/5, 8:37 AM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"4/5, 8:37 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:38 AM","RGKg","0","","","TELEMETRY_APP","4 / 4","0.0V 101%"
"4/5, 2:36 PM","0xFC to RGKg","","","","TRACEROUTE","",""
"4/5, 8:38 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:38 AM","WF9","0","","","POSITION_APP","3 / 3","(37.631, -120.757) 34m asl"
"4/5, 2:37 PM","0xFC to WF9","","","","TRACEROUTE","",""
"4/5, 8:39 AM","P2NE","0","","","POSITION_APP","3 / 5","(38.235, -120.339) 1187m asl"
"4/5, 8:39 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:41 AM","a17c","0","","","POSITION_APP","6 / 7","(37.303, -122.028) 89m asl"
"4/5, 2:40 PM","0xFC to a17c","","","","TRACEROUTE","",""
"4/5, 8:42 AM","0xFC","0","","","TELEMETRY_APP","",""
"4/5, 8:42 AM","MFMS","0","","","NODEINFO_APP","2 / 7","MFM Solar"
"4/5, 8:42 AM","!a0391244","0","","","POSITION_APP","3 / 3","(38.457, -121.451) 8m asl"
"4/5, 8:42 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:43 AM","!6982651c","0","","","POSITION_APP","3 / 3","(37.251, -119.721) 661m asl"
"4/5, 8:43 AM","jwt1","0","","","POSITION_APP","1 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:44 AM","🦝","0","","","TELEMETRY_APP","3 / 5",""
"4/5, 8:45 AM","STN1","0","","","TELEMETRY_APP","1 / 7","4.1V 90%"
"4/5, 8:45 AM","jwt1","0","","","POSITION_APP","2 / 5","(38.021, -120.364) 974m asl"
"4/5, 8:45 AM","GG01","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
"4/5, 8:45 AM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"4/5, 8:46 AM","MFMY","0","","","TELEMETRY_APP","2 / 6","4.3V 101%"
"4/5, 8:46 AM","A23G","0","MQTT","","POSITION_APP","4 / 5","(37.754, -122.413) 30m asl"
