Date,Nodes,Channel,SNR,RSSI,Type,Hops,Data
"3/24, 1:33 AM","!b33da93d","175","","","encrypted","3 / 6",""
"3/24, 1:33 AM","MFMY","0","","","POSITION_APP","3 / 6","(38.142, -120.403) 1028m asl"
"3/24, 1:33 AM","TM1","0","","","TELEMETRY_APP","2 / 3","0.0V 101%"
"3/24, 1:33 AM","P2NE","0","","","POSITION_APP","2 / 5","(38.235, -120.339) 1187m asl"
"3/24, 1:33 AM","!433eff58","0","","","POSITION_APP","1 / 3","(38.137, -121.285) 15m asl"
"3/24, 1:34 AM","GG01","0","","","NODEINFO_APP","1 / 5","GG_Repeater_01"
"3/24, 1:34 AM","!e2e5ffc8","132","","","encrypted","5 / 7",""
"3/24, 1:34 AM","RIB1","0","","","STORE_FORWARD_APP","3 / 7",""
"3/24, 1:34 AM","MFMS","0","","","NODEINFO_APP","2 / 7","MFM Solar"
"3/24, 1:35 AM","MYR1 to RIB1","0","-6.25","-117","NODEINFO_APP","","Enorym_346c"
"3/24, 1:35 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/24, 1:36 AM","SCG2","0","","","NODEINFO_APP","4 / 4","Charleston SC Stn4 G2"
"3/24, 1:36 AM","0xFC to SCG2","","","","TRACEROUTE","",""
"3/24, 1:36 AM","U951","0","MQTT","","POSITION_APP","3 / 7","(37.760, -122.416) 11m asl"
"3/24, 1:36 AM","RIUM to U951","0","","","NODEINFO_APP","4 / 7","Dragon UM"
"3/24, 1:37 AM","0xFC to RIUM","","","","TRACEROUTE","",""
"3/24, 1:37 AM","!445da056","0","","","TELEMETRY_APP","3 / 3","4.1V 101%"
"3/24, 1:37 AM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/24, 1:38 AM","ech0","0","","","STORE_FORWARD_APP","2 / 7",""
"3/24, 1:38 AM","STN1","0","","","TELEMETRY_APP","1 / 7","4.2V 97%"
"3/24, 1:39 AM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"3/24, 1:40 AM","d7af","0","","","NODEINFO_APP","2 / 3","Meshtastic d7af"
"3/24, 1:41 AM","3b8f","0","","","POSITION_APP","3 / 3","(37.991, -121.746) 30m asl"
"3/24, 1:41 AM","!dcb9f557","0","","","POSITION_APP","3 / 6","(38.280, -122.061) 52m asl"
"3/24, 1:41 AM","0xFC to !dcb9f557","","","","TRACEROUTE","",""
"3/24, 1:41 AM","MFMS","0","","","TELEMETRY_APP","2 / 7","4.1V 101%"
"3/24, 1:41 AM","!dcb9f557 to 0xFC","0","","","TRACEROUTE_APP","3 / 6","0xFC -> jwt4 -> jwt0 -> RIPR -> DBLF -> !dcb9f557"
"3/24, 1:42 AM","!433eff58","0","","","TELEMETRY_APP","1 / 3","4.2V 101%"
"3/24, 1:42 AM","DOME","0","MQTT","","POSITION_APP","3 / 7","(38.286, -120.285) 1453m asl"
"3/24, 1:42 AM","8998","0","","","POSITION_APP","7 / 7","(37.254, -121.888) 55m asl"
"3/24, 1:43 AM","0xFC to 8998","","","","TRACEROUTE","",""
"3/24, 1:42 AM","DOME","0","MQTT","","TELEMETRY_APP","3 / 7","4.4V 101%"
"3/24, 1:42 AM","3d5e","0","","","POSITION_APP","3 / 3","(38.194, -122.133) 1m asl"
"3/24, 1:43 AM","0xFC to DOME","","","","TRACEROUTE","",""
"3/24, 1:43 AM","BTVW","0","","","TELEMETRY_APP","1 / 7","4.2V 100%"
"3/24, 1:43 AM","RIPR","0","","","TELEMETRY_APP","3 / 3","4.1V 91%"
"3/24, 1:43 AM","!a5665697","0","","","TELEMETRY_APP","1 / 7","4.1V 92%"
"3/24, 1:43 AM","St35","0","","","POSITION_APP","4 / 7","(37.251, -121.818) 66m asl"
"3/24, 1:44 AM","0xFC to St35","","","","TRACEROUTE","",""
"3/24, 1:44 AM","enrr","0","-14","-125","NODEINFO_APP","0 / 7","ERSN Rocky Ridge"
"3/24, 1:44 AM","!b33da93d","175","","","encrypted","3 / 6",""
"3/24, 1:46 AM","enrr","0","","","POSITION_APP","1 / 7","(38.250, -120.347) 1340m asl"
"3/24, 1:46 AM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.403) 620m asl"
"3/24, 1:46 AM","enrr","0","-14","-125","TELEMETRY_APP","0 / 7","4.1V 92%"
"3/24, 1:47 AM","GG","0","","","POSITION_APP","3 / 7","(37.670, -121.451) 79m asl"
"3/24, 1:47 AM","0xFC to GG","","","","TRACEROUTE","",""
"3/24, 1:48 AM","Mfeb","0","","","POSITION_APP","2 / 3","(37.722, -121.132) 0m asl"
"3/24, 1:49 AM","GG","0","","","STORE_FORWARD_APP","3 / 7",""
"3/24, 1:49 AM","d5d0","0","","","TELEMETRY_APP","3 / 3","0.0V 101%"
"3/24, 1:49 AM","RIB1","0","","","STORE_FORWARD_APP","4 / 7",""
"3/24, 1:49 AM","ASKp","0","","","NODEINFO_APP","4 / 4","ASKp1 Cupertino portable"
"3/24, 1:50 AM","enas","0","","","TELEMETRY_APP","1 / 7","3.8V 57%"
"3/24, 1:50 AM","SLD1 to RIB1","0","","","NODEINFO_APP","3 / 7","SierraLD1"
"3/24, 1:50 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/24, 1:51 AM","ASKp","0","","","TELEMETRY_APP","4 / 4","3.5V 28%"
"3/24, 1:51 AM","!4b104ea2","0","","","TELEMETRY_APP","4 / 4","4.1V 101%"
"3/24, 1:51 AM","WF9","0","","","TELEMETRY_APP","3 / 3","4.2V 101%"
"3/24, 1:51 AM","GG01","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
"3/24, 1:51 AM","SFBG","0","","","POSITION_APP","3 / 3","(37.775, -122.447) ?m asl"
"3/24, 1:52 AM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/24, 1:53 AM","Mfeb","0","","","TELEMETRY_APP","2 / 3","4.1V 94%"
"3/24, 1:53 AM","ech0","0","","","STORE_FORWARD_APP","2 / 7",""
"3/24, 1:53 AM","enpl","0","","","NODEINFO_APP","2 / 7","ERSN Pinebrook Lake"
"3/24, 1:53 AM","DBLF","0","","","TELEMETRY_APP","2 / 3",""
"3/24, 1:54 AM","STN1","0","","","TELEMETRY_APP","2 / 7","4.2V 97%"
"3/24, 1:54 AM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"3/24, 1:54 AM","jwt2","0","-12.25","-124","POSITION_APP","0 / 3","(38.037, -120.350) 985m asl"
"3/24, 1:54 AM","!66deddf9","126","","","encrypted","4 / 7",""
"3/24, 1:55 AM","MYR1 to jwt2","0","-13.5","-124","NODEINFO_APP","","Enorym_346c"
"3/24, 1:55 AM","a276 to STN1","0","","","NODEINFO_APP","7 / 7","Meshtastic a276"
"3/24, 1:55 AM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"3/24, 1:55 AM","jwt0","78","-6.75","-118","encrypted","0 / 7",""
"3/24, 1:55 AM","YX6E","0","","","TELEMETRY_APP","5 / 7","3.8V 59%"
"3/24, 1:58 AM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.1V 92%"
"3/24, 1:58 AM","!502ea456","240","","","encrypted","2 / 3",""
"3/24, 1:58 AM","2f9c","0","","","NODEINFO_APP","3 / 3","HWP Purple"
"3/24, 1:59 AM","8c32","0","","","NODEINFO_APP","2 / 5","Pinebrook Kirt"
"3/24, 2:00 AM","U951","0","MQTT","","POSITION_APP","3 / 7","(37.760, -122.416) 11m asl"
"3/24, 2:01 AM","SLD1","0","","","NODEINFO_APP","3 / 7","SierraLD1"
"3/24, 2:01 AM","DEJ to SLD1","0","","","NODEINFO_APP","3 / 3","W6DEJ"
"3/24, 2:01 AM","jwt3 to SLD1","0","","","NODEINFO_APP","1 / 2","jwt3"
"3/24, 2:02 AM","jwt0 to SLD1","0","-7.5","-119","NODEINFO_APP","0 / 3","ATLAVOX jwt0"
"3/24, 2:02 AM","SLD1","0","","","TELEMETRY_APP","2 / 7","4.2V 97%"
"3/24, 2:02 AM","!43b63f44","0","MQTT","","POSITION_APP","5 / 5","(37.754, -122.456) 189m asl"
"3/24, 2:03 AM","0xFC to !43b63f44","","","","TRACEROUTE","",""
"3/24, 2:02 AM","BCN1","0","","","POSITION_APP","6 / 7","(37.408, -121.871) 40m asl"
"3/24, 2:03 AM","0xFC to BCN1","","","","TRACEROUTE","",""
"3/24, 2:02 AM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"3/24, 2:03 AM","Mfeb","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/24, 2:04 AM","0xFC to 8998","","","","TRACEROUTE","",""
"3/24, 2:03 AM","19b3","0","","","NODEINFO_APP","7 / 7","Meshtastic 19b3"
"3/24, 2:04 AM","GG","0","","","STORE_FORWARD_APP","4 / 7",""
"3/24, 2:04 AM","0xFC to GG","","","","TRACEROUTE","",""
"3/24, 2:04 AM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.403) 620m asl"
"3/24, 2:04 AM","A23G","0","MQTT","","POSITION_APP","3 / 5","(37.754, -122.413) 30m asl"
"3/24, 2:04 AM","a17c","0","","","POSITION_APP","5 / 7","(37.303, -122.028) 89m asl"
"3/24, 2:05 AM","0xFC to a17c","","","","TRACEROUTE","",""
"3/24, 2:05 AM","MYR1 to a17c","0","","","NODEINFO_APP","","Enorym_346c"
"3/24, 2:05 AM","Frg4","0","","","POSITION_APP","6 / 7","(44.630, -121.124) 685m asl"
"3/24, 2:05 AM","P2NE","0","","","POSITION_APP","2 / 5","(38.235, -120.339) 1187m asl"
"3/24, 2:05 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/24, 2:06 AM","0xFC to Frg4","","","","TRACEROUTE","",""
"3/24, 2:06 AM","!698284dc","0","","","POSITION_APP","5 / 5","(36.956, -119.754) 163m asl"
"3/24, 2:06 AM","!dd0e8e08","167","","","encrypted","5 / 5",""
"3/24, 2:06 AM","37cf to c3c0","0","-17.5","-128","NODEINFO_APP","","Meshtastic Valentine"
"3/24, 2:07 AM","ech0","0","","","NODEINFO_APP","2 / 7","Ech0Wolf"
"3/24, 2:07 AM","ec06","0","","","NODEINFO_APP","3 / 3","KSUU Echo 6"
"3/24, 2:07 AM","RIPR to !b1ce46ed","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/24, 2:07 AM","TM1","0","","","POSITION_APP","2 / 3","(37.513, -120.875) 40m asl"
"3/24, 2:08 AM","ech0","0","","","STORE_FORWARD_APP","2 / 7",""
"3/24, 2:08 AM","STN1","0","","","TELEMETRY_APP","1 / 7","4.2V 97%"
"3/24, 2:09 AM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"3/24, 2:09 AM","CMR","0","","","TELEMETRY_APP","4 / 7",""
"3/24, 2:09 AM","!4357ee0c","0","","","POSITION_APP","4 / 4","(37.490, -122.287) 250m asl"
"3/24, 2:10 AM","0xFC to !4357ee0c","","","","TRACEROUTE","",""
"3/24, 2:09 AM","!433c5c84","30","","","encrypted","6 / 7",""
"3/24, 2:10 AM","!66deddf9","126","","","encrypted","4 / 7",""
"3/24, 2:10 AM","DEJ","97","","","encrypted","4 / 4",""
"3/24, 2:11 AM","jwt5","0","","","POSITION_APP","1 / 3","(38.037, -120.350) 977m asl"
"3/24, 2:12 AM","MFMY","0","","","TELEMETRY_APP","3 / 6","4.3V 101%"
"3/24, 2:13 AM","BTVW","0","","","TELEMETRY_APP","2 / 7","4.2V 100%"
"3/24, 2:13 AM","RIPR","0","","","TELEMETRY_APP","1 / 3","4.1V 92%"
"3/24, 2:13 AM","22b8","0","","","NODEINFO_APP","2 / 7","🦢 Snowshoe Lake"
"3/24, 2:14 AM","3b8f","0","","","POSITION_APP","3 / 3","(37.991, -121.746) 30m asl"
"3/24, 2:14 AM","967c","0","","","POSITION_APP","2 / 3","(39.073, -122.932) 432m asl"
"3/24, 2:15 AM","0xFC to 967c","","","","TRACEROUTE","",""
"3/24, 2:14 AM","RIPR to 967c","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/24, 2:15 AM","!b1ce46ed","0","","","POSITION_APP","6 / 7","(37.775, -122.395) -10m asl"
"3/24, 2:15 AM","0xFC to !b1ce46ed","","","","TRACEROUTE","",""
"3/24, 2:16 AM","!9e78e31c","214","","","encrypted","3 / 7",""
"3/24, 2:16 AM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"3/24, 2:16 AM","f63c","0","","","POSITION_APP","3 / 7","(39.177, -121.228) 432m asl"
"3/24, 2:17 AM","0xFC to f63c","","","","TRACEROUTE","",""
"3/24, 2:18 AM","8998","0","","","NODEINFO_APP","7 / 7","K6RPT"
"3/24, 2:18 AM","0xFC to 8998","","","","TRACEROUTE","",""
"3/24, 2:19 AM","SWKN","0","","","NODEINFO_APP","3 / 3","SWKREPEATER"
"3/24, 2:19 AM","GG","0","","","STORE_FORWARD_APP","3 / 7",""
"3/24, 2:19 AM","St35","0","","","POSITION_APP","5 / 7","(37.251, -121.818) 66m asl"
"3/24, 2:20 AM","0xFC to St35","","","","TRACEROUTE","",""
"3/24, 2:20 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/24, 2:20 AM","U951","0","MQTT","","NODEINFO_APP","3 / 7","ERSN Dan (WROU951)"
"3/24, 2:21 AM","Mfeb","0","","","TELEMETRY_APP","3 / 3",""
"3/24, 2:21 AM","MFMY","0","","","POSITION_APP","3 / 6","(38.142, -120.403) 1028m asl"
"3/24, 2:21 AM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.403) 620m asl"
"3/24, 2:23 AM","TM1","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"3/24, 2:23 AM","Mfeb","0","","","TELEMETRY_APP","3 / 3","4.1V 94%"
"3/24, 2:23 AM","ech0","0","","","STORE_FORWARD_APP","2 / 7",""
"3/24, 2:23 AM","STN1","0","","","TELEMETRY_APP","1 / 7","4.2V 97%"
"3/24, 2:24 AM","STN1","0","","","TELEMETRY_APP","2 / 7",""
"3/24, 2:24 AM","RIPR to St35","0","","","NODEINFO_APP","1 / 3",""
"3/24, 2:25 AM","U951","0","MQTT","","POSITION_APP","3 / 7","(37.760, -122.416) 11m asl"
"3/24, 2:26 AM","!43b63f44","0","MQTT","","POSITION_APP","5 / 5","(37.754, -122.456) 189m asl"
"3/24, 2:26 AM","0xFC to !43b63f44","","","","TRACEROUTE","",""
"3/24, 2:26 AM","GG01","0","","","POSITION_APP","1 / 5","(37.985, -120.403) 629m asl"
"3/24, 2:26 AM","RIPR to Frg4","0","","","NODEINFO_APP","3 / 3","Ripon_Router"
"3/24, 2:27 AM","MYR1","0","6.25","-47","POSITION_APP","","(37.705, -122.425) 85m asl"
"3/24, 2:28 AM","DOME","0","MQTT","","NODEINFO_APP","3 / 7","DOMEnet mesh.ersn.net"
"3/24, 2:28 AM","0xFC to DOME","","","","TRACEROUTE","",""
"3/24, 2:28 AM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.1V 92%"
"3/24, 2:28 AM","BTVW","0","","","NODEINFO_APP","1 / 7","Dorrington West"
"3/24, 2:28 AM","jwt4","0","-16.25","-127","POSITION_APP","0 / 3","(38.037, -120.350) 990m asl"
"3/24, 2:28 AM","DOME to 0xFC","0","MQTT","","TRACEROUTE_APP","3 / 4","0xFC -> jwt0 -> BTVW -> 22b8 -> DOME"
"3/24, 2:28 AM","!378f1ba3","10","","","encrypted","7 / 7",""
"3/24, 2:29 AM","SFBP","0","","","POSITION_APP","3 / 3","(37.775, -122.447) ?m asl"
"3/24, 2:29 AM","0xFC to SFBP","","","","TRACEROUTE","",""
"3/24, 2:29 AM","ffa8","0","MQTT","","NODEINFO_APP","3 / 7","DOMEnet bayme.sh"
"3/24, 2:30 AM","0xFC to ffa8","","","","TRACEROUTE","",""
"3/24, 2:29 AM","ffa8 to 0xFC","0","MQTT","","TRACEROUTE_APP","3 / 4","0xFC -> jwt2 -> BTVW -> ffa8"
"3/24, 2:29 AM","A23G","0","MQTT","","NODEINFO_APP","3 / 5","Alabama 23 Gateway"
"3/24, 2:30 AM","22b8","0","MQTT","","POSITION_APP","3 / 7","(38.293, -120.275) 1435m asl"
"3/24, 2:30 AM","SFBP to 0xFC","0","","","TRACEROUTE_APP","4 / 6","0xFC -> jwt0 -> BTVW -> 🦝 -> BIC -> DBLF -> SFB -> SFBP"
"3/24, 2:31 AM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"3/24, 2:31 AM","BTVW","0","","","POSITION_APP","2 / 7","(38.286, -120.285) 1588m asl"
"3/24, 2:31 AM","🔹","0","","","NODEINFO_APP","3 / 7","Blue"
"3/24, 2:32 AM","!78aeec9b","0","","","POSITION_APP","5 / 5","(37.670, -122.395) 14m asl"
"3/24, 2:32 AM","!f3c9b20c","19","","","encrypted","7 / 7",""
"3/24, 2:33 AM","Mfeb","0","","","POSITION_APP","3 / 3","(37.722, -121.132) 0m asl"
"3/24, 2:33 AM","TM1","0","","","TELEMETRY_APP","2 / 3","0.0V 101%"
"3/24, 2:33 AM","MFMY","0","","","POSITION_APP","4 / 6","(38.142, -120.403) 1028m asl"
"3/24, 2:33 AM","!e2e5ffc8","132","","","encrypted","4 / 7",""
"3/24, 2:34 AM","GG","0","","","STORE_FORWARD_APP","3 / 7",""
"3/24, 2:34 AM","0xFC to GG","","","","TRACEROUTE","",""
"3/24, 2:35 AM","MFMS","0","","","NODEINFO_APP","3 / 7","MFM Solar"
"3/24, 2:35 AM","MYR1","0","-12.75","-124","NODEINFO_APP","","Enorym_346c"
"3/24, 2:35 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/24, 2:35 AM","jwt2","0","-11.75","-123","POSITION_APP","0 / 3","(38.037, -120.350) 985m asl"
"3/24, 2:35 AM","!b1ce46ed","0","","","POSITION_APP","7 / 7","(37.775, -122.395) 22m asl"
"3/24, 2:36 AM","0xFC to !b1ce46ed","","","","TRACEROUTE","",""
"3/24, 2:35 AM","RIPR to !b1ce46ed","0","","","NODEINFO_APP","3 / 3","Ripon_Router"
"3/24, 2:36 AM","P2NE","0","","","POSITION_APP","2 / 5","(38.235, -120.339) 1187m asl"
"3/24, 2:36 AM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.403) 620m asl"
"3/24, 2:38 AM","!435c4bb0","0","","","POSITION_APP","3 / 3","(36.831, -119.826) 308m asl"
"3/24, 2:38 AM","!528c86d9","225","","","encrypted","",""
"3/24, 2:38 AM","TM1","0","","","POSITION_APP","3 / 3","(37.513, -120.875) 40m asl"
"3/24, 2:38 AM","ech0","0","","","STORE_FORWARD_APP","3 / 7",""
"3/24, 2:38 AM","a276 to SCG2","0","","","NODEINFO_APP","6 / 7","Meshtastic a276"
"3/24, 2:38 AM","RIPR to WF9","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/24, 2:38 AM","STN1","0","","","TELEMETRY_APP","1 / 7","4.2V 97%"
"3/24, 2:39 AM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"3/24, 2:40 AM","!ec7521f3","0","","","TELEMETRY_APP","2 / 3","4.2V 100%"
"3/24, 2:40 AM","!5da2e57e","0","","","TELEMETRY_APP","5 / 5","4.1V 95%"
"3/24, 2:40 AM","BIC","0","","","POSITION_APP","3 / 3","(38.037, -121.661) -56m asl"
"3/24, 2:41 AM","22b8","0","","","TELEMETRY_APP","3 / 7","4.2V 99%"
"3/24, 2:41 AM","RIPR to 22b8","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/24, 2:41 AM","SCG2","0","","","POSITION_APP","4 / 4","(37.775, -122.395) 107m asl"
"3/24, 2:42 AM","0xFC to SCG2","","","","TRACEROUTE","",""
"3/24, 2:41 AM","MFMS","0","","","TELEMETRY_APP","4 / 7","4.1V 101%"
"3/24, 2:42 AM","MYR1","0","-12.5","-124","POSITION_APP","","(37.705, -122.425) 85m asl"
"3/24, 2:42 AM","St35 to 0xFC","0","","","TRACEROUTE_APP","7 / 7","0xFC -> MT -> enfm -> RIPR -> enfm -> RIPR -> DBLF -> b980 -> St35"
"3/24, 2:42 AM","0xFC to St35","","","","TRACEROUTE","",""
"3/24, 2:42 AM","MYR1 to !43b63f44","0","","","NODEINFO_APP","","Enorym_346c"
"3/24, 2:42 AM","COOP","0","","","POSITION_APP","2 / 3","(38.181, -122.146) 30m asl"
"3/24, 2:43 AM","!34c438bd","143","","","encrypted","5 / 7",""
"3/24, 2:43 AM","RIPR to !e200179","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/24, 2:43 AM","BTVW","0","","","TELEMETRY_APP","1 / 7","4.2V 99%"
"3/24, 2:43 AM","0xFC to BTVW","","","","TRACEROUTE","",""
"3/24, 2:43 AM","RIPR","0","","","TELEMETRY_APP","2 / 3","4.1V 91%"
"3/24, 2:43 AM","a17c","0","","","POSITION_APP","5 / 7","(37.303, -122.028) 89m asl"
"3/24, 2:43 AM","SFB","0","","","NODEINFO_APP","3 / 3","SF Bifrost"
"3/24, 2:43 AM","elxx","0","","","NODEINFO_APP","3 / 7","GG_crumpled.01"
"3/24, 2:44 AM","0xFC to a17c","","","","TRACEROUTE","",""
"3/24, 2:43 AM","3b8f","0","","","POSITION_APP","3 / 3","(37.991, -121.746) 30m asl"
"3/24, 2:44 AM","Left","0","","","NODEINFO_APP","7 / 7","Left/Glitch"
"3/24, 2:44 AM","8998","0","","","POSITION_APP","6 / 7","(37.254, -121.888) 55m asl"
"3/24, 2:45 AM","0xFC to 8998","","","","TRACEROUTE","",""
"3/24, 2:45 AM","DBLF","0","","","TELEMETRY_APP","3 / 3","0.0V 101%"
"3/24, 2:45 AM","MFMY","0","","","POSITION_APP","3 / 6","(38.142, -120.403) 1028m asl"
"3/24, 2:46 AM","!433c5c84","30","","","encrypted","6 / 7",""
"3/24, 2:47 AM","3d5e","0","","","POSITION_APP","3 / 3","(38.194, -122.133) 3m asl"
"3/24, 2:47 AM","🦝","0","","","TELEMETRY_APP","2 / 5","0.0V 101%"
"3/24, 2:48 AM","RIPR to S5VY","0","","","NODEINFO_APP","3 / 3","Ripon_Router"
"3/24, 2:48 AM","Mfeb","0","","","POSITION_APP","2 / 3","(37.722, -121.132) 0m asl"
"3/24, 2:49 AM","GG","0","","","STORE_FORWARD_APP","4 / 7",""
"3/24, 2:49 AM","0xFC to GG","","","","TRACEROUTE","",""
"3/24, 2:49 AM","!66deddf9","126","","","encrypted","4 / 7",""
"3/24, 2:49 AM","U951","0","MQTT","","POSITION_APP","3 / 7","(37.760, -122.416) 11m asl"
"3/24, 2:49 AM","!435c4bb0","0","","","TELEMETRY_APP","3 / 3",""
"3/24, 2:50 AM","0xFC to !435c4bb0","","","","TRACEROUTE","",""
"3/24, 2:49 AM","🦍","0","","","NODEINFO_APP","3 / 3","Silverback06"
"3/24, 2:49 AM","🦝","0","","","TELEMETRY_APP","3 / 5",""
"3/24, 2:49 AM","enas","0","","","TELEMETRY_APP","1 / 7","3.7V 45%"
"3/24, 2:50 AM","ASKp","0","","","NODEINFO_APP","4 / 4","ASKp1 Cupertino portable"
"3/24, 2:50 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/24, 2:50 AM","!8cee0460","114","","","encrypted","3 / 7",""
"3/24, 2:51 AM","Mfeb","0","","","TELEMETRY_APP","3 / 3",""
"3/24, 2:51 AM","!a2eb427c","34","","","encrypted","3 / 3",""
"3/24, 2:51 AM","St35","0","","","POSITION_APP","6 / 7","(37.251, -121.818) 66m asl"
"3/24, 2:52 AM","MYR1","0","-7.25","-118","TELEMETRY_APP","","4.0V 83%"
"3/24, 2:52 AM","elxx","0","","","POSITION_APP","2 / 7","(37.985, -120.403) 620m asl"
"3/24, 2:53 AM","RIPR to elxx","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/24, 2:53 AM","TM1","0","","","POSITION_APP","1 / 3","(37.513, -120.875) 40m asl"
"3/24, 2:53 AM","Mfeb","0","","","TELEMETRY_APP","3 / 3","4.1V 94%"
"3/24, 2:53 AM","BCN1","0","","","TELEMETRY_APP","7 / 7","4.1V 94%"
"3/24, 2:54 AM","0xFC to BCN1","","","","TRACEROUTE","",""
"3/24, 2:53 AM","STN1","0","","","TELEMETRY_APP","1 / 7","4.2V 97%"
"3/24, 2:54 AM","WF9","0","","","POSITION_APP","2 / 3","(37.631, -120.757) 34m asl"
"3/24, 2:54 AM","c3c0","0","","","TELEMETRY_APP","6 / 6","4.3V 101%"
"3/24, 2:54 AM","jwt5","0","","","POSITION_APP","1 / 3","(38.037, -120.350) 977m asl"
"3/24, 2:56 AM","8998","0","","","POSITION_APP","7 / 7","(37.254, -121.888) 55m asl"
"3/24, 2:56 AM","Mfeb","0","","","NODEINFO_APP","2 / 3","Meshtastic mfebase"
"3/24, 2:57 AM","DBW","0","","","POSITION_APP","5 / 7","(37.356, -121.976) 23m asl"
"3/24, 2:57 AM","0xFC to DBW","","","","TRACEROUTE","",""
"3/24, 2:57 AM","SCG2","0","","","POSITION_APP","4 / 4","(37.775, -122.395) 110m asl"
"3/24, 2:58 AM","0xFC to SCG2","","","","TRACEROUTE","",""
"3/24, 2:58 AM","RIPR","0","","","TELEMETRY_APP","1 / 3","4.1V 91%"
"3/24, 2:59 AM","GG","0","","","POSITION_APP","3 / 7","(37.670, -121.451) 79m asl"
"3/24, 2:59 AM","37cf to c3c0","0","-12","-123","NODEINFO_APP","",""
"3/24, 3:01 AM","YX6E","0","","","POSITION_APP","6 / 7","(37.703, -122.441) 104m asl"
"3/24, 3:01 AM","GG01","0","","","POSITION_APP","3 / 5","(37.985, -120.403) 629m asl"
"3/24, 3:02 AM","P2NE","0","","","POSITION_APP","2 / 5","(38.235, -120.339) 1187m asl"
"3/24, 3:02 AM","DBLF","0","","","NODEINFO_APP","2 / 3","Diablo W6CX LF"
"3/24, 3:02 AM","BCN1","0","","","NODEINFO_APP","5 / 7","ATLAVOX BCN1 9389"
"3/24, 3:02 AM","C138","0","","","NODEINFO_APP","4 / 7","Meatpuppet Mobile"
"3/24, 3:04 AM","GG","0","","","STORE_FORWARD_APP","3 / 7",""
"3/24, 3:04 AM","0xFC to GG","","","","TRACEROUTE","",""
"3/24, 3:04 AM","RIPR to Meek","0","","","NODEINFO_APP","2 / 3","Ripon_Router"
"3/24, 3:05 AM","a276 to !f1b89790","0","","","NODEINFO_APP","7 / 7","Meshtastic a276"
"3/24, 3:05 AM","0xFC","0","","","TELEMETRY_APP","",""
"3/24, 3:05 AM","BIC","0","","","NODEINFO_APP","3 / 3","Bethel Island Ca"
"3/24, 3:07 AM","TM1","0","","","NODEINFO_APP","2 / 3","Turlock Mesh #1"
"3/24, 3:07 AM","TM1","0","","","POSITION_APP","1 / 3","(37.513, -120.875) 40m asl"
"3/24, 3:08 AM","RIPR to 967c","0","","","NODEINFO_APP","1 / 3",""
"3/24, 3:08 AM","ech0","0","","","STORE_FORWARD_APP","2 / 7",""
"3/24, 3:08 AM","STN1","0","","","TELEMETRY_APP","1 / 7","4.2V 97%"
"3/24, 3:09 AM","!433eff58","0","","","TELEMETRY_APP","2 / 3","4.2V 100%"
"3/24, 3:09 AM","STN1","0","","","TELEMETRY_APP","1 / 7",""
"3/24, 3:09 AM","RIPR to !433eff58","0","","","NODEINFO_APP","1 / 3","Ripon_Router"
"3/24, 3:10 AM","jwt4","0","","","POSITION_APP","3 / 3","(38.037, -120.350) 990m asl"
"3/24, 3:10 AM","S100","0","","","POSITION_APP","6 / 7","(37.461, -122.154) 0m asl"
"3/24, 3:11 AM","E24 to !b1ce46ed","0","","","NODEINFO_APP","4 / 4","ENTS 24"
"3/24, 3:11 AM","b980 to nbdy","0","","","NODEINFO_APP","3 / 4","KM6PNB"
